propername	batch	medium	salt	temperature	replicate	GrowthBin
P_jeotgali_YKJ-103	w3	LB	0	25	2	0
P_jeotgali_YKJ-103	w3	LB	0	25	3	0
P_jeotgali_YKJ-103	w3	LB	0	25	4	0
P_jeotgali_YKJ-103	w3	LB	0	25	5	0
P_jeotgali_YKJ-103	w3	LB	0	37	1	0
P_jeotgali_YKJ-103	w3	LB	0	37	2	0
P_jeotgali_YKJ-103	w3	LB	0	37	3	0
P_jeotgali_YKJ-103	w3	LB	0	37	4	0
P_jeotgali_YKJ-103	w3	LB	0	37	5	0
P_jeotgali_YKJ-103	w3	LB	2.5	4	1	1
P_jeotgali_YKJ-103	w3	LB	2.5	4	2	1
P_jeotgali_YKJ-103	w3	LB	2.5	4	3	1
P_jeotgali_YKJ-103	w3	LB	2.5	4	4	1
P_jeotgali_YKJ-103	w3	LB	2.5	4	5	1
P_jeotgali_YKJ-103	w3	LB	2.5	25	1	1
P_jeotgali_YKJ-103	w3	LB	2.5	25	2	1
P_jeotgali_YKJ-103	w3	LB	2.5	25	3	1
P_jeotgali_YKJ-103	w3	LB	2.5	25	4	1
P_jeotgali_YKJ-103	w3	LB	2.5	25	5	1
P_jeotgali_YKJ-103	w3	LB	2.5	37	1	0
P_jeotgali_YKJ-103	w3	LB	2.5	37	2	0
P_jeotgali_YKJ-103	w3	LB	2.5	37	3	0
P_jeotgali_YKJ-103	w3	LB	2.5	37	4	1
P_jeotgali_YKJ-103	w3	LB	2.5	37	5	0
P_jeotgali_YKJ-103	w3	LB	5	4	1	1
P_jeotgali_YKJ-103	w3	LB	5	4	2	1
P_jeotgali_YKJ-103	w3	LB	5	4	3	1
P_jeotgali_YKJ-103	w3	LB	5	4	4	1
P_jeotgali_YKJ-103	w3	LB	5	4	5	1
P_jeotgali_YKJ-103	w3	LB	5	25	1	1
P_jeotgali_YKJ-103	w3	LB	5	25	2	1
P_jeotgali_YKJ-103	w3	LB	5	25	3	1
P_jeotgali_YKJ-103	w3	LB	5	25	4	1
P_jeotgali_YKJ-103	w3	LB	5	25	5	1
P_jeotgali_YKJ-103	w3	LB	5	37	1	1
P_jeotgali_YKJ-103	w3	LB	5	37	2	1
P_jeotgali_YKJ-103	w3	LB	5	37	3	1
P_jeotgali_YKJ-103	w3	LB	5	37	4	1
P_jeotgali_YKJ-103	w3	LB	5	37	5	1
P_jeotgali_YKJ-103	w3	LB	10	4	1	1
P_jeotgali_YKJ-103	w3	LB	10	4	2	1
P_jeotgali_YKJ-103	w3	LB	10	4	3	1
P_jeotgali_YKJ-103	w3	LB	10	4	4	1
P_jeotgali_YKJ-103	w3	LB	10	4	5	1
P_jeotgali_YKJ-103	w3	LB	10	25	1	1
P_jeotgali_YKJ-103	w3	LB	10	25	2	1
P_jeotgali_YKJ-103	w3	LB	10	25	3	1
P_jeotgali_YKJ-103	w3	LB	10	25	4	1
P_jeotgali_YKJ-103	w3	LB	10	25	5	1
P_jeotgali_YKJ-103	w3	LB	10	37	1	0
P_jeotgali_YKJ-103	w3	LB	10	37	2	0
P_jeotgali_YKJ-103	w3	LB	10	37	3	0
P_jeotgali_YKJ-103	w3	LB	10	37	4	0
P_jeotgali_YKJ-103	w3	LB	10	37	5	0
P_jeotgali_YKJ-103	w3	MM	0	4	1	1
P_jeotgali_YKJ-103	w3	MM	0	4	2	1
P_jeotgali_YKJ-103	w3	MM	0	4	3	1
P_jeotgali_YKJ-103	w3	MM	0	4	4	1
P_jeotgali_YKJ-103	w3	MM	0	4	5	1
P_jeotgali_YKJ-103	w3	MM	0	25	1	0
P_jeotgali_YKJ-103	w3	MM	0	25	2	0
P_jeotgali_YKJ-103	w3	MM	0	25	3	0
P_jeotgali_YKJ-103	w3	MM	0	25	4	0
P_jeotgali_YKJ-103	w3	MM	0	25	5	0
P_jeotgali_YKJ-103	w3	MM	0	37	1	0
P_jeotgali_YKJ-103	w3	MM	0	37	2	0
P_jeotgali_YKJ-103	w3	MM	0	37	3	0
P_jeotgali_YKJ-103	w3	MM	0	37	4	0
P_jeotgali_YKJ-103	w3	MM	0	37	5	0
P_jeotgali_YKJ-103	w3	MM	2.5	4	1	1
P_jeotgali_YKJ-103	w3	MM	2.5	4	2	1
P_jeotgali_YKJ-103	w3	MM	2.5	4	3	1
P_jeotgali_YKJ-103	w3	MM	2.5	4	4	1
P_jeotgali_YKJ-103	w3	MM	2.5	4	5	1
P_jeotgali_YKJ-103	w3	MM	2.5	25	1	1
P_jeotgali_YKJ-103	w3	MM	2.5	25	2	1
P_jeotgali_YKJ-103	w3	MM	2.5	25	3	1
P_jeotgali_YKJ-103	w3	MM	2.5	25	4	0
P_jeotgali_YKJ-103	w3	MM	2.5	25	5	0
P_jeotgali_YKJ-103	w3	MM	2.5	37	1	0
P_jeotgali_YKJ-103	w3	MM	2.5	37	2	0
P_jeotgali_YKJ-103	w3	MM	2.5	37	3	0
P_jeotgali_YKJ-103	w3	MM	2.5	37	4	0
P_jeotgali_YKJ-103	w3	MM	2.5	37	5	0
P_jeotgali_YKJ-103	w3	MM	5	4	1	0
P_jeotgali_YKJ-103	w3	MM	5	4	2	0
P_jeotgali_YKJ-103	w3	MM	5	4	3	0
P_jeotgali_YKJ-103	w3	MM	5	4	4	0
P_jeotgali_YKJ-103	w3	MM	5	4	5	0
P_jeotgali_YKJ-103	w3	MM	5	25	1	0
P_jeotgali_YKJ-103	w3	MM	5	25	2	0
P_jeotgali_YKJ-103	w3	MM	5	25	3	0
P_jeotgali_YKJ-103	w3	MM	5	25	4	0
P_jeotgali_YKJ-103	w3	MM	5	25	5	0
P_jeotgali_YKJ-103	w3	MM	5	37	1	0
P_jeotgali_YKJ-103	w3	MM	5	37	2	0
P_jeotgali_YKJ-103	w3	MM	5	37	3	0
P_jeotgali_YKJ-103	w3	MM	5	37	4	0
P_jeotgali_YKJ-103	w3	MM	5	37	5	0
P_jeotgali_YKJ-103	w3	MM	10	4	1	0
P_jeotgali_YKJ-103	w3	MM	10	4	2	0
P_jeotgali_YKJ-103	w3	MM	10	4	3	0
P_jeotgali_YKJ-103	w3	MM	10	4	4	0
P_jeotgali_YKJ-103	w3	MM	10	4	5	0
P_jeotgali_YKJ-103	w3	MM	10	25	1	0
P_jeotgali_YKJ-103	w3	MM	10	25	2	0
P_jeotgali_YKJ-103	w3	MM	10	25	3	0
P_jeotgali_YKJ-103	w3	MM	10	25	4	0
P_jeotgali_YKJ-103	w3	MM	10	25	5	0
P_jeotgali_YKJ-103	w3	MM	10	37	1	0
P_jeotgali_YKJ-103	w3	MM	10	37	2	0
P_jeotgali_YKJ-103	w3	MM	10	37	3	0
P_jeotgali_YKJ-103	w3	MM	10	37	4	0
P_jeotgali_YKJ-103	w3	MM	10	37	5	0
P_luti_NF11	w1m	MM	0	4	1	0
P_luti_NF11	w1m	MM	0	4	2	0
P_luti_NF11	w1m	MM	0	4	3	0
P_luti_NF11	w1m	MM	0	4	4	0
P_luti_NF11	w1m	MM	0	4	5	0
P_luti_NF11	w1m	MM	0	25	1	1
P_luti_NF11	w1m	MM	0	25	2	1
P_luti_NF11	w1m	MM	0	25	3	1
P_luti_NF11	w1m	MM	0	25	4	1
P_luti_NF11	w1m	MM	0	25	5	1
P_luti_NF11	w1m	MM	0	37	1	0
P_luti_NF11	w1m	MM	0	37	2	0
P_luti_NF11	w1m	MM	0	37	3	0
P_luti_NF11	w1m	MM	0	37	4	0
P_luti_NF11	w1m	MM	0	37	5	0
P_luti_NF11	w1m	MM	2.5	4	1	0
P_luti_NF11	w1m	MM	2.5	4	2	0
P_luti_NF11	w1m	MM	2.5	4	3	0
P_luti_NF11	w1m	MM	2.5	4	4	0
P_luti_NF11	w1m	MM	2.5	4	5	0
P_luti_NF11	w1m	MM	2.5	25	1	1
P_luti_NF11	w1m	MM	2.5	25	2	1
P_luti_NF11	w1m	MM	2.5	25	3	1
P_luti_NF11	w1m	MM	2.5	25	4	1
P_luti_NF11	w1m	MM	2.5	25	5	1
P_luti_NF11	w1m	MM	2.5	37	1	0
P_luti_NF11	w1m	MM	2.5	37	2	0
P_luti_NF11	w1m	MM	2.5	37	3	0
P_luti_NF11	w1m	MM	2.5	37	4	0
P_luti_NF11	w1m	MM	2.5	37	5	0
P_luti_NF11	w1m	MM	5	4	1	0
P_luti_NF11	w1m	MM	5	4	2	0
P_luti_NF11	w1m	MM	5	4	3	0
P_luti_NF11	w1m	MM	5	4	4	0
P_luti_NF11	w1m	MM	5	4	5	0
P_luti_NF11	w1m	MM	5	25	1	0
P_luti_NF11	w1m	MM	5	25	2	0
P_luti_NF11	w1m	MM	5	25	3	0
P_luti_NF11	w1m	MM	5	25	4	0
P_luti_NF11	w1m	MM	5	25	5	0
P_luti_NF11	w1m	MM	5	37	1	0
P_luti_NF11	w1m	MM	5	37	2	0
P_luti_NF11	w1m	MM	5	37	3	0
P_luti_NF11	w1m	MM	5	37	4	0
P_luti_NF11	w1m	MM	5	37	5	0
P_luti_NF11	w1m	MM	10	4	1	0
P_luti_NF11	w1m	MM	10	4	2	0
P_luti_NF11	w1m	MM	10	4	3	0
P_luti_NF11	w1m	MM	10	4	4	0
P_luti_NF11	w1m	MM	10	4	5	0
P_luti_NF11	w1m	MM	10	25	1	0
P_luti_NF11	w1m	MM	10	25	2	0
P_luti_NF11	w1m	MM	10	25	3	0
P_luti_NF11	w1m	MM	10	25	4	0
P_luti_NF11	w1m	MM	10	25	5	0
P_luti_NF11	w1m	MM	10	37	1	0
P_luti_NF11	w1m	MM	10	37	2	0
P_luti_NF11	w1m	MM	10	37	3	0
P_luti_NF11	w1m	MM	10	37	4	0
P_luti_NF11	w1m	MM	10	37	5	0
P_luti_NF11	w2	LB	0	4	1	1
P_luti_NF11	w2	LB	0	4	2	1
P_luti_NF11	w2	LB	0	4	3	1
P_luti_NF11	w2	LB	0	4	4	1
P_luti_NF11	w2	LB	0	4	5	1
P_luti_NF11	w2	LB	0	25	1	1
P_luti_NF11	w2	LB	0	25	2	1
P_luti_NF11	w2	LB	0	25	3	1
P_luti_NF11	w2	LB	0	25	4	1
P_luti_NF11	w2	LB	0	25	5	1
P_luti_NF11	w2	LB	0	37	1	0
P_luti_NF11	w2	LB	0	37	2	0
P_luti_NF11	w2	LB	0	37	3	0
P_luti_NF11	w2	LB	0	37	4	0
P_luti_NF11	w2	LB	0	37	5	0
P_luti_NF11	w2	LB	2.5	4	1	1
P_luti_NF11	w2	LB	2.5	4	2	1
P_luti_NF11	w2	LB	2.5	4	3	1
P_luti_NF11	w2	LB	2.5	4	4	1
P_luti_NF11	w2	LB	2.5	4	5	1
P_luti_NF11	w2	LB	2.5	25	1	1
P_luti_NF11	w2	LB	2.5	25	2	1
P_luti_NF11	w2	LB	2.5	25	3	1
P_luti_NF11	w2	LB	2.5	25	4	1
P_luti_NF11	w2	LB	2.5	25	5	1
P_luti_NF11	w2	LB	2.5	37	1	0
P_luti_NF11	w2	LB	2.5	37	2	0
P_luti_NF11	w2	LB	2.5	37	3	1
P_luti_NF11	w2	LB	2.5	37	4	0
P_luti_NF11	w2	LB	2.5	37	5	0
P_luti_NF11	w2	LB	5	4	1	1
P_luti_NF11	w2	LB	5	4	2	1
P_luti_NF11	w2	LB	5	4	3	1
P_luti_NF11	w2	LB	5	4	4	1
P_luti_NF11	w2	LB	5	4	5	1
P_luti_NF11	w2	LB	5	25	1	1
P_luti_NF11	w2	LB	5	25	2	1
P_luti_NF11	w2	LB	5	25	3	1
P_luti_NF11	w2	LB	5	25	4	1
P_luti_NF11	w2	LB	5	25	5	1
P_luti_NF11	w2	LB	5	37	1	0
P_luti_NF11	w2	LB	5	37	2	0
P_luti_NF11	w2	LB	5	37	3	0
P_luti_NF11	w2	LB	5	37	4	0
P_luti_NF11	w2	LB	5	37	5	0
P_luti_NF11	w2	LB	10	4	1	0
P_luti_NF11	w2	LB	10	4	2	0
P_luti_NF11	w2	LB	10	4	3	0
P_luti_NF11	w2	LB	10	4	4	1
P_luti_NF11	w2	LB	10	4	5	0
P_luti_NF11	w2	LB	10	25	1	0
P_luti_NF11	w2	LB	10	25	2	0
P_luti_NF11	w2	LB	10	25	3	0
P_luti_NF11	w2	LB	10	25	4	0
P_luti_NF11	w2	LB	10	25	5	0
P_luti_NF11	w2	LB	10	37	1	0
P_luti_NF11	w2	LB	10	37	2	0
P_luti_NF11	w2	LB	10	37	3	0
P_luti_NF11	w2	LB	10	37	4	0
P_luti_NF11	w2	LB	10	37	5	0
P_lutiphocae_IMMIBL-1110	w1m	MM	0	4	1	0
P_lutiphocae_IMMIBL-1110	w1m	MM	0	4	2	0
P_lutiphocae_IMMIBL-1110	w1m	MM	0	4	3	0
P_lutiphocae_IMMIBL-1110	w1m	MM	0	4	4	0
P_lutiphocae_IMMIBL-1110	w1m	MM	0	4	5	0
P_lutiphocae_IMMIBL-1110	w1m	MM	0	25	1	1
P_lutiphocae_IMMIBL-1110	w1m	MM	0	25	2	1
P_lutiphocae_IMMIBL-1110	w1m	MM	0	25	3	1
P_lutiphocae_IMMIBL-1110	w1m	MM	0	25	4	1
P_lutiphocae_IMMIBL-1110	w1m	MM	0	25	5	1
P_lutiphocae_IMMIBL-1110	w1m	MM	0	37	1	1
P_lutiphocae_IMMIBL-1110	w1m	MM	0	37	2	1
P_lutiphocae_IMMIBL-1110	w1m	MM	0	37	3	1
P_lutiphocae_IMMIBL-1110	w1m	MM	0	37	4	1
P_lutiphocae_IMMIBL-1110	w1m	MM	0	37	5	1
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	4	1	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	4	2	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	4	3	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	4	4	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	4	5	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	25	1	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	25	2	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	25	3	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	25	4	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	25	5	0
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	37	1	1
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	37	2	1
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	37	3	1
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	37	4	1
P_lutiphocae_IMMIBL-1110	w1m	MM	2.5	37	5	1
P_lutiphocae_IMMIBL-1110	w1m	MM	5	4	1	0
P_lutiphocae_IMMIBL-1110	w1m	MM	5	4	2	0
P_lutiphocae_IMMIBL-1110	w1m	MM	5	4	3	0
P_lutiphocae_IMMIBL-1110	w1m	MM	5	4	4	0
P_lutiphocae_IMMIBL-1110	w1m	MM	5	4	5	0
P_lutiphocae_IMMIBL-1110	w1m	MM	5	25	1	1
P_lutiphocae_IMMIBL-1110	w1m	MM	5	25	2	1
P_lutiphocae_IMMIBL-1110	w1m	MM	5	25	3	1
P_lutiphocae_IMMIBL-1110	w1m	MM	5	25	4	1
P_lutiphocae_IMMIBL-1110	w1m	MM	5	25	5	1
P_lutiphocae_IMMIBL-1110	w1m	MM	5	37	1	0
P_lutiphocae_IMMIBL-1110	w1m	MM	5	37	2	0
P_lutiphocae_IMMIBL-1110	w1m	MM	5	37	3	0
P_lutiphocae_IMMIBL-1110	w1m	MM	5	37	4	0
P_lutiphocae_IMMIBL-1110	w1m	MM	5	37	5	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	4	1	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	4	2	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	4	3	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	4	4	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	4	5	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	25	1	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	25	2	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	25	3	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	25	4	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	25	5	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	37	1	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	37	2	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	37	3	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	37	4	0
P_lutiphocae_IMMIBL-1110	w1m	MM	10	37	5	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	4	1	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	4	2	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	4	3	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	4	4	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	4	5	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	25	1	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	25	2	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	25	3	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	25	4	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	25	5	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	37	1	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	37	2	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	37	3	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	37	4	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	0	37	5	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	4	1	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	4	2	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	4	3	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	4	4	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	4	5	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	25	1	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	25	2	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	25	3	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	25	4	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	25	5	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	37	1	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	37	2	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	37	3	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	37	4	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	2.5	37	5	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	4	1	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	4	2	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	4	3	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	4	4	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	4	5	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	25	1	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	25	2	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	25	3	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	25	4	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	25	5	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	37	1	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	37	2	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	37	3	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	37	4	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	5	37	5	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	4	1	1
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	4	2	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	4	3	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	4	4	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	4	5	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	25	1	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	25	2	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	25	3	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	25	4	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	25	5	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	37	1	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	37	2	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	37	3	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	37	4	0
P_lutiphocae_IMMIBL-1110	w1p2	LB	10	37	5	0
P_marincola_KMM227	w7	LB	0	4	1	1
P_marincola_KMM227	w7	LB	0	4	2	1
P_marincola_KMM227	w7	LB	0	4	3	1
P_marincola_KMM227	w7	LB	0	4	4	1
P_marincola_KMM227	w7	LB	0	4	5	1
P_marincola_KMM227	w7	LB	0	25	1	1
P_marincola_KMM227	w7	LB	0	25	2	1
P_marincola_KMM227	w7	LB	0	25	3	1
P_marincola_KMM227	w7	LB	0	25	4	1
P_marincola_KMM227	w7	LB	0	25	5	1
P_marincola_KMM227	w7	LB	0	37	1	0
P_marincola_KMM227	w7	LB	0	37	2	0
P_marincola_KMM227	w7	LB	0	37	3	0
P_marincola_KMM227	w7	LB	0	37	4	0
P_marincola_KMM227	w7	LB	0	37	5	0
P_marincola_KMM227	w7	LB	2.5	4	1	1
P_marincola_KMM227	w7	LB	2.5	4	2	1
P_marincola_KMM227	w7	LB	2.5	4	3	1
P_marincola_KMM227	w7	LB	2.5	4	4	1
P_marincola_KMM227	w7	LB	2.5	4	5	1
P_marincola_KMM227	w7	LB	2.5	25	1	1
P_marincola_KMM227	w7	LB	2.5	25	2	1
P_marincola_KMM227	w7	LB	2.5	25	3	1
P_marincola_KMM227	w7	LB	2.5	25	4	1
P_marincola_KMM227	w7	LB	2.5	25	5	1
P_marincola_KMM227	w7	LB	2.5	37	1	0
P_marincola_KMM227	w7	LB	2.5	37	2	0
P_marincola_KMM227	w7	LB	2.5	37	3	0
P_marincola_KMM227	w7	LB	2.5	37	4	0
P_marincola_KMM227	w7	LB	2.5	37	5	0
P_marincola_KMM227	w7	LB	5	4	1	1
P_marincola_KMM227	w7	LB	5	4	2	1
P_marincola_KMM227	w7	LB	5	4	3	1
P_marincola_KMM227	w7	LB	5	4	4	1
P_marincola_KMM227	w7	LB	5	4	5	1
P_marincola_KMM227	w7	LB	5	25	1	1
P_marincola_KMM227	w7	LB	5	25	2	1
P_marincola_KMM227	w7	LB	5	25	3	1
P_marincola_KMM227	w7	LB	5	25	4	1
P_marincola_KMM227	w7	LB	5	25	5	1
P_marincola_KMM227	w7	LB	5	37	1	0
P_marincola_KMM227	w7	LB	5	37	2	0
P_marincola_KMM227	w7	LB	5	37	3	0
P_marincola_KMM227	w7	LB	5	37	4	0
P_marincola_KMM227	w7	LB	5	37	5	0
P_marincola_KMM227	w7	LB	10	4	1	0
P_marincola_KMM227	w7	LB	10	4	2	0
P_marincola_KMM227	w7	LB	10	4	3	0
P_marincola_KMM227	w7	LB	10	4	4	0
P_marincola_KMM227	w7	LB	10	4	5	0
P_marincola_KMM227	w7	LB	10	25	1	0
P_marincola_KMM227	w7	LB	10	25	2	0
P_marincola_KMM227	w7	LB	10	25	3	0
P_marincola_KMM227	w7	LB	10	25	4	0
P_marincola_KMM227	w7	LB	10	25	5	0
P_marincola_KMM227	w7	LB	10	37	1	0
P_marincola_KMM227	w7	LB	10	37	2	0
P_marincola_KMM227	w7	LB	10	37	3	0
P_marincola_KMM227	w7	LB	10	37	4	0
P_marincola_KMM227	w7	LB	10	37	5	0
P_marincola_KMM227	w7	MM	0	4	1	1
P_marincola_KMM227	w7	MM	0	4	2	1
P_marincola_KMM227	w7	MM	0	4	3	1
P_marincola_KMM227	w7	MM	0	4	4	1
P_marincola_KMM227	w7	MM	0	4	5	1
P_marincola_KMM227	w7	MM	0	37	1	0
P_marincola_KMM227	w7	MM	0	37	2	0
P_marincola_KMM227	w7	MM	0	37	3	0
P_marincola_KMM227	w7	MM	0	37	4	0
P_marincola_KMM227	w7	MM	0	37	5	0
P_marincola_KMM227	w7	MM	2.5	4	1	1
P_marincola_KMM227	w7	MM	2.5	4	2	1
P_marincola_KMM227	w7	MM	2.5	4	3	1
P_marincola_KMM227	w7	MM	2.5	4	4	1
P_marincola_KMM227	w7	MM	2.5	4	5	1
P_marincola_KMM227	w7	MM	2.5	37	1	0
P_marincola_KMM227	w7	MM	2.5	37	2	0
P_marincola_KMM227	w7	MM	2.5	37	3	0
P_marincola_KMM227	w7	MM	2.5	37	4	0
P_marincola_KMM227	w7	MM	2.5	37	5	0
P_marincola_KMM227	w7	MM	5	4	1	1
P_marincola_KMM227	w7	MM	5	4	2	1
P_marincola_KMM227	w7	MM	5	4	3	1
P_marincola_KMM227	w7	MM	5	4	4	1
P_marincola_KMM227	w7	MM	5	4	5	1
P_marincola_KMM227	w7	MM	5	37	1	0
P_marincola_KMM227	w7	MM	5	37	2	0
P_marincola_KMM227	w7	MM	5	37	3	0
P_marincola_KMM227	w7	MM	5	37	4	0
P_marincola_KMM227	w7	MM	5	37	5	0
P_marincola_KMM227	w7	MM	10	4	1	0
P_marincola_KMM227	w7	MM	10	4	2	0
P_marincola_KMM227	w7	MM	10	4	3	0
P_marincola_KMM227	w7	MM	10	4	4	0
P_marincola_KMM227	w7	MM	10	4	5	0
P_marincola_KMM227	w7	MM	10	37	1	0
P_marincola_KMM227	w7	MM	10	37	2	0
P_marincola_KMM227	w7	MM	10	37	3	0
P_marincola_KMM227	w7	MM	10	37	4	0
P_marincola_KMM227	w7	MM	10	37	5	0
P_marincola_KMM227	w7r	MM	0	25	1	1
P_marincola_KMM227	w7r	MM	0	25	2	1
P_marincola_KMM227	w7r	MM	0	25	3	1
P_marincola_KMM227	w7r	MM	0	25	4	1
P_marincola_KMM227	w7r	MM	0	25	5	1
P_marincola_KMM227	w7r	MM	2.5	25	1	1
P_marincola_KMM227	w7r	MM	2.5	25	2	1
P_marincola_KMM227	w7r	MM	2.5	25	3	1
P_marincola_KMM227	w7r	MM	2.5	25	4	1
P_marincola_KMM227	w7r	MM	2.5	25	5	1
P_marincola_KMM227	w7r	MM	5	25	1	1
P_marincola_KMM227	w7r	MM	5	25	2	1
P_marincola_KMM227	w7r	MM	5	25	3	1
P_marincola_KMM227	w7r	MM	5	25	4	1
P_marincola_KMM227	w7r	MM	5	25	5	1
P_marincola_KMM227	w7r	MM	10	25	1	0
P_marincola_KMM227	w7r	MM	10	25	2	0
P_marincola_KMM227	w7r	MM	10	25	3	0
P_marincola_KMM227	w7r	MM	10	25	4	0
P_marincola_KMM227	w7r	MM	10	25	5	0
P_maritimus_Pi2-25	w4	LB	0	37	1	0
P_maritimus_Pi2-25	w4	LB	0	37	2	0
P_maritimus_Pi2-25	w4	LB	0	37	3	0
P_maritimus_Pi2-25	w4	LB	0	37	4	0
P_maritimus_Pi2-25	w4	LB	0	37	5	0
P_maritimus_Pi2-25	w4	LB	2.5	4	1	1
P_maritimus_Pi2-25	w4	LB	2.5	4	2	1
P_maritimus_Pi2-25	w4	LB	2.5	4	3	1
P_maritimus_Pi2-25	w4	LB	2.5	4	4	1
P_maritimus_Pi2-25	w4	LB	2.5	4	5	1
P_maritimus_Pi2-25	w4	LB	2.5	25	1	1
P_maritimus_Pi2-25	w4	LB	2.5	25	2	1
P_maritimus_Pi2-25	w4	LB	2.5	25	3	1
P_maritimus_Pi2-25	w4	LB	2.5	25	4	1
P_maritimus_Pi2-25	w4	LB	2.5	25	5	1
